(Epoch 0 / 14)
(Iteration 216 / 490) loss:0.160769
(Iteration 217 / 490) loss:0.16205
(Iteration 218 / 490) loss:0.196757
(Iteration 219 / 490) loss:0.168343
(Iteration 220 / 490) loss:0.170546
(Iteration 221 / 490) loss:0.170602
(Iteration 222 / 490) loss:0.185554
(Iteration 223 / 490) loss:0.163517
(Iteration 224 / 490) loss:0.17841
(Iteration 225 / 490) loss:0.154185
(Iteration 226 / 490) loss:0.162552
(Iteration 227 / 490) loss:0.177764
(Iteration 228 / 490) loss:0.166607
(Iteration 229 / 490) loss:0.17914
(Iteration 230 / 490) loss:0.166045
(Iteration 231 / 490) loss:0.157588
(Iteration 232 / 490) loss:0.172748
(Iteration 233 / 490) loss:0.146041
(Iteration 234 / 490) loss:0.166393
(Iteration 235 / 490) loss:0.160031
(Iteration 236 / 490) loss:0.161139
(Iteration 237 / 490) loss:0.178674
(Iteration 238 / 490) loss:0.158615
(Iteration 239 / 490) loss:0.182577
(Iteration 240 / 490) loss:0.157192
(Iteration 241 / 490) loss:0.15909
(Iteration 242 / 490) loss:0.170535
(Iteration 243 / 490) loss:0.175914
(Iteration 244 / 490) loss:0.155487
(Iteration 245 / 490) loss:0.165869
(Iteration 246 / 490) loss:0.165083
(Iteration 247 / 490) loss:0.172977
(Iteration 248 / 490) loss:0.186743
(Iteration 249 / 490) loss:0.157875
(Iteration 250 / 490) loss:0.166194
(Iteration 251 / 490) loss:0.164806
(Iteration 252 / 490) loss:0.170489
(Iteration 253 / 490) loss:0.160642
(Iteration 254 / 490) loss:0.178676
(Iteration 255 / 490) loss:0.159997
(Iteration 256 / 490) loss:0.175046
(Iteration 257 / 490) loss:0.184633
(Iteration 258 / 490) loss:0.167465
(Iteration 259 / 490) loss:0.160799
(Iteration 260 / 490) loss:0.140384
(Iteration 261 / 490) loss:0.150053
(Iteration 262 / 490) loss:0.170393
(Iteration 263 / 490) loss:0.168513
(Iteration 264 / 490) loss:0.168274
(Iteration 265 / 490) loss:0.174936
(Iteration 266 / 490) loss:0.169132
(Iteration 267 / 490) loss:0.160715
(Iteration 268 / 490) loss:0.174395
(Iteration 269 / 490) loss:0.168509
(Iteration 270 / 490) loss:0.171837
(Iteration 271 / 490) loss:0.165963
(Iteration 272 / 490) loss:0.184047
(Iteration 273 / 490) loss:0.165072
(Iteration 274 / 490) loss:0.173996
(Iteration 275 / 490) loss:0.171614
(Iteration 276 / 490) loss:0.172157
(Iteration 277 / 490) loss:0.171558
(Iteration 278 / 490) loss:0.174563
(Iteration 279 / 490) loss:0.177659
(Iteration 280 / 490) loss:0.180632
(Iteration 281 / 490) loss:0.18386
(Iteration 282 / 490) loss:0.175189
(Iteration 283 / 490) loss:0.162422
(Iteration 284 / 490) loss:0.169357
(Iteration 285 / 490) loss:0.179018
(Iteration 286 / 490) loss:0.157423
(Iteration 287 / 490) loss:0.176673
(Iteration 288 / 490) loss:0.149476
(Iteration 289 / 490) loss:0.15472
(Iteration 290 / 490) loss:0.178884
(Iteration 291 / 490) loss:0.169928
(Iteration 292 / 490) loss:0.166511
(Iteration 293 / 490) loss:0.167631
(Iteration 294 / 490) loss:0.172321
(Iteration 295 / 490) loss:0.162718
(Iteration 296 / 490) loss:0.176781
(Iteration 297 / 490) loss:0.170905
(Iteration 298 / 490) loss:0.174063
(Iteration 299 / 490) loss:0.157101
(Iteration 300 / 490) loss:0.161765
(Iteration 301 / 490) loss:0.16695
(Iteration 302 / 490) loss:0.174961
(Iteration 303 / 490) loss:0.162618
(Iteration 304 / 490) loss:0.170762
(Iteration 305 / 490) loss:0.174548
(Iteration 306 / 490) loss:0.176904
(Iteration 307 / 490) loss:0.173627
(Iteration 308 / 490) loss:0.183909
(Iteration 309 / 490) loss:0.147954
(Iteration 310 / 490) loss:0.160723
(Iteration 311 / 490) loss:0.18376
(Iteration 312 / 490) loss:0.183251
(Iteration 313 / 490) loss:0.161216
(Iteration 314 / 490) loss:0.189534
(Iteration 315 / 490) loss:0.169952
(Iteration 316 / 490) loss:0.166393
(Iteration 317 / 490) loss:0.170718
(Iteration 318 / 490) loss:0.190413
(Iteration 319 / 490) loss:0.164545
(Iteration 320 / 490) loss:0.172373
(Iteration 321 / 490) loss:0.162674
(Iteration 322 / 490) loss:0.175845
(Iteration 323 / 490) loss:0.161639
(Iteration 324 / 490) loss:0.170565
(Iteration 325 / 490) loss:0.168171
(Iteration 326 / 490) loss:0.176696
(Iteration 327 / 490) loss:0.174897
(Iteration 328 / 490) loss:0.180755
(Iteration 329 / 490) loss:0.187719
(Iteration 330 / 490) loss:0.185119
(Iteration 331 / 490) loss:0.156732
(Iteration 332 / 490) loss:0.168768
(Iteration 333 / 490) loss:0.174712
(Iteration 334 / 490) loss:0.174066
(Iteration 335 / 490) loss:0.187077
(Iteration 336 / 490) loss:0.192675
(Iteration 337 / 490) loss:0.174833
(Iteration 338 / 490) loss:0.170664
(Iteration 339 / 490) loss:0.168374
(Iteration 340 / 490) loss:0.175948
(Iteration 341 / 490) loss:0.145995
(Iteration 342 / 490) loss:0.168271
(Iteration 343 / 490) loss:0.172345
(Iteration 344 / 490) loss:0.171364
(Iteration 345 / 490) loss:0.1693
(Iteration 346 / 490) loss:0.174398
(Iteration 347 / 490) loss:0.168337
(Iteration 348 / 490) loss:0.168868
(Iteration 349 / 490) loss:0.170594
(Iteration 350 / 490) loss:0.169934
(Iteration 351 / 490) loss:0.168587
(Iteration 352 / 490) loss:0.162121
(Iteration 353 / 490) loss:0.170129
(Iteration 354 / 490) loss:0.168248
(Iteration 355 / 490) loss:0.156127
(Iteration 356 / 490) loss:0.175192
(Iteration 357 / 490) loss:0.177851
(Iteration 358 / 490) loss:0.155169
(Iteration 359 / 490) loss:0.174048
(Iteration 360 / 490) loss:0.173952
(Iteration 361 / 490) loss:0.165402
(Iteration 362 / 490) loss:0.169885
(Iteration 363 / 490) loss:0.162621
(Iteration 364 / 490) loss:0.16238
(Iteration 365 / 490) loss:0.162329
(Iteration 366 / 490) loss:0.172282
(Iteration 367 / 490) loss:0.160808
(Iteration 368 / 490) loss:0.166173
(Iteration 369 / 490) loss:0.191071
(Iteration 370 / 490) loss:0.168506
(Iteration 371 / 490) loss:0.167949
(Iteration 372 / 490) loss:0.168651
(Iteration 373 / 490) loss:0.172668
(Iteration 374 / 490) loss:0.162477
(Iteration 375 / 490) loss:0.189666
(Iteration 376 / 490) loss:0.165977
(Iteration 377 / 490) loss:0.176336
(Iteration 378 / 490) loss:0.151948
(Iteration 379 / 490) loss:0.181027
(Iteration 380 / 490) loss:0.169437
(Iteration 381 / 490) loss:0.190044
(Iteration 382 / 490) loss:0.174821
(Iteration 383 / 490) loss:0.17218
(Iteration 384 / 490) loss:0.17222
(Iteration 385 / 490) loss:0.153273
(Iteration 386 / 490) loss:0.177038
(Iteration 387 / 490) loss:0.162518
(Iteration 388 / 490) loss:0.159579
(Iteration 389 / 490) loss:0.164496
(Iteration 390 / 490) loss:0.157395
(Iteration 391 / 490) loss:0.172819
(Iteration 392 / 490) loss:0.168364
(Iteration 393 / 490) loss:0.174673
(Iteration 394 / 490) loss:0.168131
(Iteration 395 / 490) loss:0.167425
(Iteration 396 / 490) loss:0.186833
(Iteration 397 / 490) loss:0.190303
(Iteration 398 / 490) loss:0.169519
(Iteration 399 / 490) loss:0.169869
(Iteration 400 / 490) loss:0.160121
(Iteration 401 / 490) loss:0.173915
(Iteration 402 / 490) loss:0.179617
(Iteration 403 / 490) loss:0.183606
(Iteration 404 / 490) loss:0.180722
(Iteration 405 / 490) loss:0.150767
(Iteration 406 / 490) loss:0.162029
(Iteration 407 / 490) loss:0.178849
(Iteration 408 / 490) loss:0.183154
(Iteration 409 / 490) loss:0.193203
(Iteration 410 / 490) loss:0.180183
(Iteration 411 / 490) loss:0.177972
(Iteration 412 / 490) loss:0.168757
(Iteration 413 / 490) loss:0.176041
(Iteration 414 / 490) loss:0.183946
(Iteration 415 / 490) loss:0.183383
(Iteration 416 / 490) loss:0.167044
(Iteration 417 / 490) loss:0.159805
(Iteration 418 / 490) loss:0.156216
(Iteration 419 / 490) loss:0.176845
(Iteration 420 / 490) loss:0.168907
(Iteration 421 / 490) loss:0.171542
(Iteration 422 / 490) loss:0.173682
(Iteration 423 / 490) loss:0.146822
(Iteration 424 / 490) loss:0.15908
(Iteration 425 / 490) loss:0.19514
(Iteration 426 / 490) loss:0.169532
(Iteration 427 / 490) loss:0.17968
(Iteration 428 / 490) loss:0.174331
(Iteration 429 / 490) loss:0.171954
(Iteration 430 / 490) loss:0.166581
(Iteration 431 / 490) loss:0.170526
(Iteration 432 / 490) loss:0.176477
(Iteration 433 / 490) loss:0.157589
(Iteration 434 / 490) loss:0.184577
(Iteration 435 / 490) loss:0.176021
(Iteration 436 / 490) loss:0.145976
(Iteration 437 / 490) loss:0.174847
(Iteration 438 / 490) loss:0.182298
(Iteration 439 / 490) loss:0.159025
(Iteration 440 / 490) loss:0.170758
(Iteration 441 / 490) loss:0.178803
(Iteration 442 / 490) loss:0.167085
(Iteration 443 / 490) loss:0.17298
(Iteration 444 / 490) loss:0.169994
(Iteration 445 / 490) loss:0.181584
(Iteration 446 / 490) loss:0.179481
(Iteration 447 / 490) loss:0.16507
(Iteration 448 / 490) loss:0.165351
(Iteration 449 / 490) loss:0.168292
(Iteration 450 / 490) loss:0.146937
(Iteration 451 / 490) loss:0.184252
(Iteration 452 / 490) loss:0.176376
(Iteration 453 / 490) loss:0.166478
(Iteration 454 / 490) loss:0.176384
(Iteration 455 / 490) loss:0.158722
(Iteration 456 / 490) loss:0.174505
(Iteration 457 / 490) loss:0.175571
(Iteration 458 / 490) loss:0.167115
(Iteration 459 / 490) loss:0.171481
(Iteration 460 / 490) loss:0.160743
(Iteration 461 / 490) loss:0.149352
(Iteration 462 / 490) loss:0.166931
(Iteration 463 / 490) loss:0.180966
(Iteration 464 / 490) loss:0.164559
(Iteration 465 / 490) loss:0.1756
(Iteration 466 / 490) loss:0.15818
(Iteration 467 / 490) loss:0.167803
(Iteration 468 / 490) loss:0.166822
(Iteration 469 / 490) loss:0.164993
(Iteration 470 / 490) loss:0.198503
(Iteration 471 / 490) loss:0.160145
(Iteration 472 / 490) loss:0.168064
(Iteration 473 / 490) loss:0.166956
(Iteration 474 / 490) loss:0.184426
(Iteration 475 / 490) loss:0.163105
(Iteration 476 / 490) loss:0.160657
(Iteration 477 / 490) loss:0.157517
(Iteration 478 / 490) loss:0.190246
(Iteration 479 / 490) loss:0.180996
(Iteration 480 / 490) loss:0.198953
(Iteration 481 / 490) loss:0.174462
(Iteration 482 / 490) loss:0.1613
(Iteration 483 / 490) loss:0.171196
(Iteration 484 / 490) loss:0.169675
(Iteration 485 / 490) loss:0.172934
(Iteration 486 / 490) loss:0.180967
(Iteration 487 / 490) loss:0.175873
(Iteration 488 / 490) loss:0.174178
(Iteration 489 / 490) loss:0.170926
training accuracy: 0.391041
validate accuracy: 0.419
(Epoch 4 / 14)
(Iteration 0 / 490) loss:0.176636
(Iteration 1 / 490) loss:0.157608
(Iteration 2 / 490) loss:0.150315
(Iteration 3 / 490) loss:0.175773
(Iteration 4 / 490) loss:0.156232
(Iteration 5 / 490) loss:0.157826
(Iteration 6 / 490) loss:0.177978
(Iteration 7 / 490) loss:0.167156
(Iteration 8 / 490) loss:0.186475
(Iteration 9 / 490) loss:0.150851
(Iteration 10 / 490) loss:0.164306
(Iteration 11 / 490) loss:0.166178
(Iteration 12 / 490) loss:0.162566
(Iteration 13 / 490) loss:0.158738
(Iteration 14 / 490) loss:0.167688
(Iteration 15 / 490) loss:0.162713
(Iteration 16 / 490) loss:0.162021
(Iteration 17 / 490) loss:0.165913
(Iteration 18 / 490) loss:0.155535
(Iteration 19 / 490) loss:0.173573
(Iteration 20 / 490) loss:0.185067
(Iteration 21 / 490) loss:0.154446
(Iteration 22 / 490) loss:0.179367
(Iteration 23 / 490) loss:0.165777
(Iteration 24 / 490) loss:0.169602
(Iteration 25 / 490) loss:0.176935
(Iteration 26 / 490) loss:0.162252
(Iteration 27 / 490) loss:0.174915
(Iteration 28 / 490) loss:0.157944
(Iteration 29 / 490) loss:0.1732
(Iteration 30 / 490) loss:0.169182
(Iteration 31 / 490) loss:0.188675
(Iteration 32 / 490) loss:0.159932
(Iteration 33 / 490) loss:0.179109
(Iteration 34 / 490) loss:0.168274
(Iteration 35 / 490) loss:0.159032
(Iteration 36 / 490) loss:0.171581
(Iteration 37 / 490) loss:0.151133
(Iteration 38 / 490) loss:0.155355
(Iteration 39 / 490) loss:0.186938
(Iteration 40 / 490) loss:0.166646
(Iteration 41 / 490) loss:0.170218
(Iteration 42 / 490) loss:0.168134
(Iteration 43 / 490) loss:0.177161
(Iteration 44 / 490) loss:0.172298
(Iteration 45 / 490) loss:0.157881
(Iteration 46 / 490) loss:0.1662
(Iteration 47 / 490) loss:0.164806
(Iteration 48 / 490) loss:0.167681
(Iteration 49 / 490) loss:0.173351
(Iteration 50 / 490) loss:0.181394
(Iteration 51 / 490) loss:0.189151
(Iteration 52 / 490) loss:0.175214
(Iteration 53 / 490) loss:0.157374
(Iteration 54 / 490) loss:0.172362
(Iteration 55 / 490) loss:0.159771
(Iteration 56 / 490) loss:0.160371
(Iteration 57 / 490) loss:0.171896
(Iteration 58 / 490) loss:0.165247
(Iteration 59 / 490) loss:0.156091
(Iteration 60 / 490) loss:0.164578
(Iteration 61 / 490) loss:0.156331
(Iteration 62 / 490) loss:0.165669
(Iteration 63 / 490) loss:0.157817
(Iteration 64 / 490) loss:0.167761
(Iteration 65 / 490) loss:0.15555
(Iteration 66 / 490) loss:0.182648
(Iteration 67 / 490) loss:0.162908
(Iteration 68 / 490) loss:0.170032
(Iteration 69 / 490) loss:0.160942
(Iteration 70 / 490) loss:0.160422
(Iteration 71 / 490) loss:0.167332
(Iteration 72 / 490) loss:0.146251
(Iteration 73 / 490) loss:0.167804
(Iteration 74 / 490) loss:0.162369
(Iteration 75 / 490) loss:0.172939
(Iteration 76 / 490) loss:0.174864
(Iteration 77 / 490) loss:0.166826
(Iteration 78 / 490) loss:0.170702
(Iteration 79 / 490) loss:0.166786
(Iteration 80 / 490) loss:0.155451
(Iteration 81 / 490) loss:0.163815
(Iteration 82 / 490) loss:0.168958
(Iteration 83 / 490) loss:0.17322
(Iteration 84 / 490) loss:0.180047
(Iteration 85 / 490) loss:0.147801
(Iteration 86 / 490) loss:0.152144
(Iteration 87 / 490) loss:0.175062
(Iteration 88 / 490) loss:0.162231
(Iteration 89 / 490) loss:0.210443
(Iteration 90 / 490) loss:0.18459
(Iteration 91 / 490) loss:0.153292
(Iteration 92 / 490) loss:0.181864
(Iteration 93 / 490) loss:0.166094
(Iteration 94 / 490) loss:0.176782
(Iteration 95 / 490) loss:0.161257
(Iteration 96 / 490) loss:0.161043
(Iteration 97 / 490) loss:0.167796
(Iteration 98 / 490) loss:0.146999
(Iteration 99 / 490) loss:0.17524
(Iteration 100 / 490) loss:0.159246
(Iteration 101 / 490) loss:0.188428
(Iteration 102 / 490) loss:0.185679
(Iteration 103 / 490) loss:0.169624
(Iteration 104 / 490) loss:0.19535
(Iteration 105 / 490) loss:0.177492
(Iteration 106 / 490) loss:0.169036
(Iteration 107 / 490) loss:0.159099
(Iteration 108 / 490) loss:0.163529
(Iteration 109 / 490) loss:0.170123
(Iteration 110 / 490) loss:0.172706
(Iteration 111 / 490) loss:0.16932
(Iteration 112 / 490) loss:0.164459
(Iteration 113 / 490) loss:0.176915
(Iteration 114 / 490) loss:0.17509
(Iteration 115 / 490) loss:0.159405
(Iteration 116 / 490) loss:0.159042
(Iteration 117 / 490) loss:0.148915
(Iteration 118 / 490) loss:0.173725
(Iteration 119 / 490) loss:0.173159
(Iteration 120 / 490) loss:0.176845
(Iteration 121 / 490) loss:0.152082
(Iteration 122 / 490) loss:0.188327
(Iteration 123 / 490) loss:0.173265
(Iteration 124 / 490) loss:0.16983
(Iteration 125 / 490) loss:0.165826
(Iteration 126 / 490) loss:0.17963
(Iteration 127 / 490) loss:0.161038
(Iteration 128 / 490) loss:0.149167
(Iteration 129 / 490) loss:0.174085
(Iteration 130 / 490) loss:0.17528
(Iteration 131 / 490) loss:0.187532
(Iteration 132 / 490) loss:0.17917
(Iteration 133 / 490) loss:0.173508
(Iteration 134 / 490) loss:0.163532
(Iteration 135 / 490) loss:0.164471
(Iteration 136 / 490) loss:0.157418
(Iteration 137 / 490) loss:0.169532
(Iteration 138 / 490) loss:0.160487
(Iteration 139 / 490) loss:0.168946
(Iteration 140 / 490) loss:0.158845
(Iteration 141 / 490) loss:0.18349
(Iteration 142 / 490) loss:0.170625
(Iteration 143 / 490) loss:0.185498
(Iteration 144 / 490) loss:0.173937
(Iteration 145 / 490) loss:0.15565
(Iteration 146 / 490) loss:0.167085
(Iteration 147 / 490) loss:0.171636
(Iteration 148 / 490) loss:0.167014
(Iteration 149 / 490) loss:0.172203
(Iteration 150 / 490) loss:0.179978
(Iteration 151 / 490) loss:0.184551
(Iteration 152 / 490) loss:0.160688
(Iteration 153 / 490) loss:0.161156
(Iteration 154 / 490) loss:0.165148
(Iteration 155 / 490) loss:0.177156
(Iteration 156 / 490) loss:0.181029
(Iteration 157 / 490) loss:0.168988
(Iteration 158 / 490) loss:0.186611
(Iteration 159 / 490) loss:0.190089
(Iteration 160 / 490) loss:0.159043
(Iteration 161 / 490) loss:0.166974
(Iteration 162 / 490) loss:0.165907
(Iteration 163 / 490) loss:0.16999
(Iteration 164 / 490) loss:0.160199
(Iteration 165 / 490) loss:0.170538
(Iteration 166 / 490) loss:0.17674
(Iteration 167 / 490) loss:0.173615
(Iteration 168 / 490) loss:0.17945
(Iteration 169 / 490) loss:0.15186
(Iteration 170 / 490) loss:0.171666
(Iteration 171 / 490) loss:0.172992
(Iteration 172 / 490) loss:0.168015
(Iteration 173 / 490) loss:0.170072
(Iteration 174 / 490) loss:0.183726
(Iteration 175 / 490) loss:0.162792
(Iteration 176 / 490) loss:0.170513
(Iteration 177 / 490) loss:0.178817
(Iteration 178 / 490) loss:0.169037
(Iteration 179 / 490) loss:0.168346
(Iteration 180 / 490) loss:0.160683
(Iteration 181 / 490) loss:0.176362
(Iteration 182 / 490) loss:0.15899
(Iteration 183 / 490) loss:0.168805
(Iteration 184 / 490) loss:0.174225
(Iteration 185 / 490) loss:0.169648
(Iteration 186 / 490) loss:0.166424
(Iteration 187 / 490) loss:0.163345
(Iteration 188 / 490) loss:0.162874
(Iteration 189 / 490) loss:0.164954
(Iteration 190 / 490) loss:0.162282
(Iteration 191 / 490) loss:0.156869
(Iteration 192 / 490) loss:0.176186
(Iteration 193 / 490) loss:0.17654
(Iteration 194 / 490) loss:0.151426
(Iteration 195 / 490) loss:0.174421
(Iteration 196 / 490) loss:0.168513
(Iteration 197 / 490) loss:0.167657
(Iteration 198 / 490) loss:0.152408
(Iteration 199 / 490) loss:0.172871
(Iteration 200 / 490) loss:0.17194
(Iteration 201 / 490) loss:0.159223
(Iteration 202 / 490) loss:0.182584
(Iteration 203 / 490) loss:0.164332
(Iteration 204 / 490) loss:0.15832
(Iteration 205 / 490) loss:0.177748
(Iteration 206 / 490) loss:0.164545
(Iteration 207 / 490) loss:0.17175
(Iteration 208 / 490) loss:0.157361
(Iteration 209 / 490) loss:0.150446
(Iteration 210 / 490) loss:0.158169
(Iteration 211 / 490) loss:0.163522
(Iteration 212 / 490) loss:0.163238
(Iteration 213 / 490) loss:0.180535
(Iteration 214 / 490) loss:0.168604
(Iteration 215 / 490) loss:0.15502
(Iteration 216 / 490) loss:0.154953
(Iteration 217 / 490) loss:0.156868
(Iteration 218 / 490) loss:0.195637
(Iteration 219 / 490) loss:0.162839
(Iteration 220 / 490) loss:0.168326
(Iteration 221 / 490) loss:0.166333
(Iteration 222 / 490) loss:0.184126
(Iteration 223 / 490) loss:0.15967
(Iteration 224 / 490) loss:0.172632
(Iteration 225 / 490) loss:0.148587
(Iteration 226 / 490) loss:0.159228
(Iteration 227 / 490) loss:0.172206
(Iteration 228 / 490) loss:0.163709
(Iteration 229 / 490) loss:0.173489
(Iteration 230 / 490) loss:0.164267
(Iteration 231 / 490) loss:0.15486
(Iteration 232 / 490) loss:0.168924
(Iteration 233 / 490) loss:0.142822
(Iteration 234 / 490) loss:0.161269
(Iteration 235 / 490) loss:0.157357
(Iteration 236 / 490) loss:0.161394
(Iteration 237 / 490) loss:0.175937
(Iteration 238 / 490) loss:0.152824
(Iteration 239 / 490) loss:0.179058
(Iteration 240 / 490) loss:0.155743
(Iteration 241 / 490) loss:0.157058
(Iteration 242 / 490) loss:0.167673
(Iteration 243 / 490) loss:0.174216
(Iteration 244 / 490) loss:0.151654
(Iteration 245 / 490) loss:0.163723
(Iteration 246 / 490) loss:0.160563
(Iteration 247 / 490) loss:0.171353
(Iteration 248 / 490) loss:0.182392
(Iteration 249 / 490) loss:0.156065
(Iteration 250 / 490) loss:0.162743
(Iteration 251 / 490) loss:0.165917
(Iteration 252 / 490) loss:0.167941
(Iteration 253 / 490) loss:0.158399
(Iteration 254 / 490) loss:0.173709
(Iteration 255 / 490) loss:0.155361
(Iteration 256 / 490) loss:0.171158
(Iteration 257 / 490) loss:0.181055
(Iteration 258 / 490) loss:0.161951
(Iteration 259 / 490) loss:0.157566
(Iteration 260 / 490) loss:0.136871
(Iteration 261 / 490) loss:0.15044
(Iteration 262 / 490) loss:0.165969
(Iteration 263 / 490) loss:0.165274
(Iteration 264 / 490) loss:0.163706
(Iteration 265 / 490) loss:0.174552
(Iteration 266 / 490) loss:0.164341
(Iteration 267 / 490) loss:0.155404
(Iteration 268 / 490) loss:0.171194
(Iteration 269 / 490) loss:0.161898
(Iteration 270 / 490) loss:0.168472
(Iteration 271 / 490) loss:0.161316
(Iteration 272 / 490) loss:0.180303
(Iteration 273 / 490) loss:0.161103
(Iteration 274 / 490) loss:0.170604
(Iteration 275 / 490) loss:0.167132
(Iteration 276 / 490) loss:0.170667
(Iteration 277 / 490) loss:0.169291
(Iteration 278 / 490) loss:0.172677
(Iteration 279 / 490) loss:0.175999
(Iteration 280 / 490) loss:0.176224
(Iteration 281 / 490) loss:0.17948
(Iteration 282 / 490) loss:0.173391
(Iteration 283 / 490) loss:0.158435
(Iteration 284 / 490) loss:0.166026
(Iteration 285 / 490) loss:0.176778
(Iteration 286 / 490) loss:0.15402
(Iteration 287 / 490) loss:0.175577
(Iteration 288 / 490) loss:0.145652
(Iteration 289 / 490) loss:0.150133
(Iteration 290 / 490) loss:0.176532
(Iteration 291 / 490) loss:0.168865
(Iteration 292 / 490) loss:0.162988
(Iteration 293 / 490) loss:0.166466
(Iteration 294 / 490) loss:0.170056
(Iteration 295 / 490) loss:0.15755
(Iteration 296 / 490) loss:0.172897
(Iteration 297 / 490) loss:0.168774
(Iteration 298 / 490) loss:0.171221
(Iteration 299 / 490) loss:0.155288
(Iteration 300 / 490) loss:0.157324
(Iteration 301 / 490) loss:0.167689
(Iteration 302 / 490) loss:0.169746
(Iteration 303 / 490) loss:0.160166
(Iteration 304 / 490) loss:0.166842
(Iteration 305 / 490) loss:0.172158
(Iteration 306 / 490) loss:0.174329
(Iteration 307 / 490) loss:0.177455
(Iteration 308 / 490) loss:0.180746
(Iteration 309 / 490) loss:0.143475
(Iteration 310 / 490) loss:0.159465
(Iteration 311 / 490) loss:0.178728
(Iteration 312 / 490) loss:0.180675
(Iteration 313 / 490) loss:0.157594
(Iteration 314 / 490) loss:0.191887
(Iteration 315 / 490) loss:0.16627
(Iteration 316 / 490) loss:0.162933
(Iteration 317 / 490) loss:0.169245
(Iteration 318 / 490) loss:0.186254
(Iteration 319 / 490) loss:0.160313
(Iteration 320 / 490) loss:0.169582
(Iteration 321 / 490) loss:0.158054
(Iteration 322 / 490) loss:0.172193
(Iteration 323 / 490) loss:0.158066
(Iteration 324 / 490) loss:0.169076
(Iteration 325 / 490) loss:0.166187
(Iteration 326 / 490) loss:0.170072
(Iteration 327 / 490) loss:0.1714
(Iteration 328 / 490) loss:0.176876
(Iteration 329 / 490) loss:0.185448
(Iteration 330 / 490) loss:0.17981
(Iteration 331 / 490) loss:0.153663
(Iteration 332 / 490) loss:0.164869
(Iteration 333 / 490) loss:0.171715
(Iteration 334 / 490) loss:0.169547
(Iteration 335 / 490) loss:0.186027
(Iteration 336 / 490) loss:0.192951
(Iteration 337 / 490) loss:0.170589
(Iteration 338 / 490) loss:0.171647
(Iteration 339 / 490) loss:0.163917
(Iteration 340 / 490) loss:0.173775
(Iteration 341 / 490) loss:0.141713
(Iteration 342 / 490) loss:0.164096
(Iteration 343 / 490) loss:0.171717
(Iteration 344 / 490) loss:0.168579
(Iteration 345 / 490) loss:0.166841
(Iteration 346 / 490) loss:0.169667
(Iteration 347 / 490) loss:0.168527
(Iteration 348 / 490) loss:0.163604
(Iteration 349 / 490) loss:0.168554
(Iteration 350 / 490) loss:0.163812
(Iteration 351 / 490) loss:0.165764
(Iteration 352 / 490) loss:0.15979
(Iteration 353 / 490) loss:0.164217
(Iteration 354 / 490) loss:0.162679
(Iteration 355 / 490) loss:0.151992
(Iteration 356 / 490) loss:0.171741
(Iteration 357 / 490) loss:0.175355
(Iteration 358 / 490) loss:0.150016
(Iteration 359 / 490) loss:0.172418
(Iteration 360 / 490) loss:0.169475
(Iteration 361 / 490) loss:0.160709
(Iteration 362 / 490) loss:0.168022
(Iteration 363 / 490) loss:0.159536
(Iteration 364 / 490) loss:0.158326
(Iteration 365 / 490) loss:0.160054
(Iteration 366 / 490) loss:0.169181
(Iteration 367 / 490) loss:0.155236
(Iteration 368 / 490) loss:0.163133
(Iteration 369 / 490) loss:0.191446
(Iteration 370 / 490) loss:0.167629
(Iteration 371 / 490) loss:0.164001
(Iteration 372 / 490) loss:0.166135
(Iteration 373 / 490) loss:0.168439
(Iteration 374 / 490) loss:0.158611
(Iteration 375 / 490) loss:0.185479
(Iteration 376 / 490) loss:0.164756
(Iteration 377 / 490) loss:0.173429
(Iteration 378 / 490) loss:0.147401
(Iteration 379 / 490) loss:0.177658
(Iteration 380 / 490) loss:0.165957
(Iteration 381 / 490) loss:0.18833
(Iteration 382 / 490) loss:0.176042
(Iteration 383 / 490) loss:0.171665
(Iteration 384 / 490) loss:0.169183
(Iteration 385 / 490) loss:0.148562
(Iteration 386 / 490) loss:0.174579
(Iteration 387 / 490) loss:0.157715
(Iteration 388 / 490) loss:0.15311
(Iteration 389 / 490) loss:0.161477
(Iteration 390 / 490) loss:0.156262
(Iteration 391 / 490) loss:0.170079
(Iteration 392 / 490) loss:0.167608
(Iteration 393 / 490) loss:0.171467
(Iteration 394 / 490) loss:0.163573
(Iteration 395 / 490) loss:0.164686
(Iteration 396 / 490) loss:0.184497
(Iteration 397 / 490) loss:0.189213
(Iteration 398 / 490) loss:0.16549
(Iteration 399 / 490) loss:0.16512
(Iteration 400 / 490) loss:0.159158
(Iteration 401 / 490) loss:0.168404
(Iteration 402 / 490) loss:0.178625
(Iteration 403 / 490) loss:0.180741
(Iteration 404 / 490) loss:0.178353
(Iteration 405 / 490) loss:0.144779
(Iteration 406 / 490) loss:0.158767
(Iteration 407 / 490) loss:0.173852
(Iteration 408 / 490) loss:0.179499
(Iteration 409 / 490) loss:0.188311
(Iteration 410 / 490) loss:0.176091
(Iteration 411 / 490) loss:0.175931
(Iteration 412 / 490) loss:0.165873
(Iteration 413 / 490) loss:0.171897
(Iteration 414 / 490) loss:0.181485
(Iteration 415 / 490) loss:0.183745
(Iteration 416 / 490) loss:0.162984
(Iteration 417 / 490) loss:0.154439
(Iteration 418 / 490) loss:0.15411
(Iteration 419 / 490) loss:0.174665
(Iteration 420 / 490) loss:0.166125
(Iteration 421 / 490) loss:0.164712
(Iteration 422 / 490) loss:0.171263
